date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2017-06-25,China,70.39,0.0233,1578.623816,4284.98550132373,0.10952373633712703,5.68421037745607,5690.008333600446,0.1020688365275916,True
2017-07-02,China,70.25,0.0220999999999999,1570.1403919999993,4431.243658871552,0.11299875354518371,5.332417042648123,5837.126071850181,0.10368300208690884,True
2017-07-09,China,73.07999,0.0220999999999999,1570.1403919999993,4415.01750060206,0.11293577048663306,5.822321759141196,5820.8998762031215,0.10507403586410599,True
2017-07-16,China,66.53999,0.0220999999999999,1570.1403919999993,4434.548987678783,0.11295828919395252,5.504245298357742,5840.431447621442,0.10419607112503469,True
2017-07-23,China,66.40999,0.0220999999999999,1570.1403919999993,4440.558675743018,0.11295840335914933,5.3920431507622375,5846.441164725494,0.10387622218365031,True
2017-07-30,China,64.17999,0.0220999999999999,1570.1403919999993,4460.09016311746,0.110068384176969,5.458410996727035,5865.972571185989,0.10234934477826944,True
2017-08-06,China,63.73999,0.0235,1580.03772,4439.448823755537,0.11014976933340255,5.314029700581554,5844.32452213697,0.10188584992436477,True
2017-08-13,China,70.35999,0.0235,1580.03772,4482.1674281248925,0.11045388486413713,5.30106277008246,5887.0431160592725,0.10219372932192573,True
2017-08-20,China,66.40999,0.0235,1580.03772,4477.985187266742,0.1104019811320248,5.2062942595094315,5882.860911421527,0.10185033744246598,True
2017-08-27,China,61.18999,0.0235,1580.03772,4492.324299136984,0.11033629384023866,5.351908110410613,5897.200040251875,0.10231553104230309,True
2017-09-03,China,56.57999,0.0226,1573.675152,4584.430802115232,0.11182533761279716,5.361662075133612,5989.960013592414,0.10360987353239119,True
2017-09-10,China,60.81,0.0226,1573.675152,4639.157707965875,0.11225533001531218,5.418126005695267,6044.686842378743,0.10425158183033986,True
2017-09-17,China,56.2,0.0226,1573.675152,4588.941261355995,0.11299967594777931,5.112119522445583,5994.470491742739,0.10360694623949747,True
2017-09-24,China,60.37,0.0226,1573.675152,4562.179202833776,0.11325852273517774,5.084414161614806,5967.708394984881,0.10358795150535734,True
2017-10-01,China,62.79999,0.0216,1566.605632,4575.671629209432,0.11062958888849116,5.131332442800023,5981.900335577854,0.10210087755020199,True
2017-10-08,China,58.98,0.0216,1566.605632,4678.574147948718,0.11257510029521993,5.2127373047103465,6084.802789151119,0.10396018459672575,True
2017-10-15,China,57.62,0.0216,1566.605632,4731.18087034181,0.11245941509286404,5.0143385115917285,6137.409610891421,0.10346362215874912,True
2017-10-22,China,55.10999,0.0216,1566.605632,4701.920326417741,0.11250334111830632,4.885803588440348,6108.149069083282,0.10299242912153196,True
2017-10-29,China,47.03,0.0216,1566.605632,4679.819277583684,0.11264591236219028,4.956228203813599,6086.047924899899,0.10322271397724868,True
2017-11-05,China,53.85999,0.0233999999999999,1579.3307679999994,4637.790751624882,0.11307456513434742,4.918337530274499,6042.740172188895,0.10324565993094854,True
2017-11-12,China,61.67999,0.0233999999999999,1579.3307679999994,4635.943394057166,0.11262103722560353,5.408340454182901,6040.89278594974,0.10444919462378227,True
2017-11-19,China,60.7,0.0233999999999999,1579.3307679999994,4646.103860233084,0.11181324157462065,5.145224667009987,6051.053251317346,0.10316497232867984,True
2017-11-26,China,59.56,0.0233999999999999,1579.3307679999994,4663.653755549214,0.11159752055716735,5.136674003547884,6068.603294406884,0.10306312457869143,True
2017-12-03,China,57.34999,0.0237,1581.451624,4652.367588465165,0.11167449558174855,4.804339375025649,6057.095036091917,0.10204441319148459,True
2017-12-10,China,56.59,0.0237,1581.451624,4649.596855705167,0.11157822645461637,4.816834882080037,6054.324317957616,0.10201127564618061,True
2017-12-17,China,53.23999,0.0237,1581.451624,4657.909053160162,0.1111005979508923,4.549310409584971,6062.636503327971,0.10089328588825446,True
2017-12-24,China,51.64999,0.0237,1581.451624,4680.690630676677,0.11111923933888826,4.349398157322619,6085.418162577686,0.10035547201547665,True
2017-12-31,China,50.78999,0.0237,1581.451624,4764.952024480073,0.1103508831577256,4.556421597662765,6169.679487648189,0.10080373843803768,True
2018-01-07,China,48.06,0.0237,1913.55217,4879.881563607684,0.10964138137661081,4.656520966953946,6579.597909882639,0.09784757098075529,True
2018-01-14,China,46.87,0.0237,1913.55217,4901.09706298876,0.10964496375237676,4.78250554932846,6600.813407300106,0.09833372541342167,True
2018-01-21,China,50.51999,0.0237,1913.55217,4944.478010150605,0.10977919235792925,4.544234201112544,6644.194376620538,0.09779743651749437,True
2018-01-28,China,51.70999,0.0237,1913.55217,5010.024404071027,0.11011279288760832,4.655494501361648,6709.740753639768,0.09859462637406456,True
