Date,SPX,DXY,UST2Y,UST5Y,UST10Y
18.09.2014,2011.36,84.32,0.565,1.832,2.618
19.09.2014,2010.4,84.74,0.569,1.816,2.578
22.09.2014,1994.29,84.75,0.553,1.783,2.565
23.09.2014,1982.77,84.66,0.541,1.759,2.527
24.09.2014,1998.3,85.04,0.591,1.798,2.565
25.09.2014,1965.99,85.2,0.555,1.752,2.504
26.09.2014,1982.85,85.64,0.579,1.796,2.528
29.09.2014,1977.8,85.59,0.575,1.758,2.479
30.09.2014,1972.29,85.94,0.575,1.763,2.495
01.10.2014,1946.16,85.97,0.52,1.673,2.389
02.10.2014,1946.17,85.6,0.536,1.696,2.436
03.10.2014,1967.9,86.69,0.563,1.72,2.436
06.10.2014,1964.82,85.93,0.536,1.692,2.42
07.10.2014,1935.1,85.67,0.508,1.624,2.341
08.10.2014,1968.89,85.3,0.452,1.547,2.318
09.10.2014,1928.21,85.52,0.448,1.57,2.327
10.10.2014,1906.13,85.91,0.428,1.537,2.286
13.10.2014,1874.74,85.53,0.428,1.537,2.286
14.10.2014,1877.7,85.82,0.376,1.444,2.197
15.10.2014,1862.49,85.15,0.308,1.332,2.129
16.10.2014,1862.76,84.96,0.339,1.37,2.151
17.10.2014,1886.76,85.11,0.375,1.42,2.199
20.10.2014,1904.01,84.95,0.354,1.405,2.193
21.10.2014,1941.28,85.3,0.366,1.433,2.227
22.10.2014,1927.11,85.74,0.362,1.428,2.22
23.10.2014,1950.82,85.84,0.394,1.494,2.277
24.10.2014,1964.58,85.73,0.386,1.492,2.266
27.10.2014,1961.63,85.5,0.382,1.486,2.259
28.10.2014,1985.05,85.41,0.398,1.518,2.3
29.10.2014,1982.3,85.95,0.489,1.589,2.321
30.10.2014,1994.65,86.15,0.477,1.577,2.308
31.10.2014,2018.05,86.92,0.497,1.609,2.335
03.11.2014,2017.81,87.31,0.517,1.631,2.346
04.11.2014,2012.1,86.98,0.518,1.628,2.335
05.11.2014,2023.57,87.44,0.526,1.633,2.346
06.11.2014,2031.21,88.01,0.55,1.671,2.382
07.11.2014,2031.92,87.64,0.503,1.587,2.301
10.11.2014,2038.26,87.81,0.539,1.64,2.36
11.11.2014,2039.68,87.53,0.539,1.64,2.36
12.11.2014,2038.25,87.82,0.543,1.653,2.373
13.11.2014,2039.33,87.67,0.519,1.625,2.345
14.11.2014,2039.82,87.53,0.516,1.605,2.319
17.11.2014,2041.32,87.93,0.512,1.627,2.34
18.11.2014,2051.8,87.58,0.504,1.607,2.317
19.11.2014,2048.72,87.65,0.525,1.642,2.358
20.11.2014,2052.75,87.59,0.509,1.629,2.338
21.11.2014,2063.5,88.31,0.505,1.609,2.312
24.11.2014,2069.41,88.15,0.497,1.601,2.305
25.11.2014,2067.03,87.92,0.524,1.569,2.259
26.11.2014,2072.83,87.61,0.52,1.56,2.245
27.11.2014,2072.83,87.61,0.52,1.56,2.245
28.11.2014,2067.56,88.36,0.476,1.493,2.173
01.12.2014,2053.44,87.95,0.504,1.537,2.236
02.12.2014,2066.55,88.65,0.539,1.595,2.294
03.12.2014,2074.33,88.96,0.559,1.606,2.282
04.12.2014,2071.92,88.7,0.543,1.575,2.236
05.12.2014,2075.37,89.33,0.643,1.681,2.307
08.12.2014,2060.31,89.04,0.631,1.666,2.259
09.12.2014,2059.82,88.69,0.616,1.616,2.213
10.12.2014,2026.14,88.27,0.572,1.567,2.173
11.12.2014,2035.33,88.66,0.608,1.598,2.169
12.12.2014,2002.33,88.36,0.544,1.513,2.083
15.12.2014,1989.63,88.46,0.58,1.569,2.115
16.12.2014,1972.74,88.13,0.556,1.518,2.061
17.12.2014,2012.89,89.13,0.617,1.609,2.136
18.12.2014,2061.23,89.24,0.633,1.662,2.207
19.12.2014,2070.65,89.6,0.642,1.645,2.16
22.12.2014,2078.54,89.77,0.663,1.66,2.156
23.12.2014,2082.17,90.06,0.743,1.742,2.269
24.12.2014,2081.88,89.97,0.743,1.764,2.264
25.12.2014,2081.88,89.97,0.743,1.764,2.264
26.12.2014,2088.77,90.03,0.743,1.759,2.252
29.12.2014,2090.57,90.19,0.712,1.71,2.204
30.12.2014,2080.35,89.99,0.688,1.682,2.191
31.12.2014,2058.9,90.27,0.672,1.653,2.17
01.01.2015,2058.9,90.27,0.672,1.653,2.17
02.01.2015,2058.2,91.08,0.669,1.609,2.114
05.01.2015,2020.58,91.38,0.665,1.568,2.034
06.01.2015,2002.61,91.5,0.629,1.478,1.938
07.01.2015,2025.9,91.89,0.617,1.478,1.969
08.01.2015,2062.14,92.37,0.609,1.494,2.018
09.01.2015,2044.81,91.94,0.565,1.422,1.95
12.01.2015,2028.26,91.98,0.549,1.383,1.909
13.01.2015,2023.03,92.31,0.541,1.372,1.905
14.01.2015,2011.27,92.16,0.501,1.32,1.855
15.01.2015,1992.67,92.35,0.42,1.177,1.727
16.01.2015,2019.42,92.52,0.488,1.294,1.831
19.01.2015,2019.42,92.52,0.488,1.294,1.831
20.01.2015,2022.55,93.05,0.499,1.286,1.791
21.01.2015,2032.12,92.9,0.511,1.354,1.875
22.01.2015,2063.15,94.08,0.523,1.372,1.872
23.01.2015,2051.82,94.76,0.49,1.308,1.789
26.01.2015,2057.09,94.8,0.515,1.344,1.828
27.01.2015,2029.55,94.02,0.515,1.339,1.828
28.01.2015,2002.16,94.47,0.465,1.239,1.719
29.01.2015,2021.25,94.78,0.52,1.271,1.756
30.01.2015,1994.99,94.8,0.453,1.153,1.639
02.02.2015,2020.85,94.5,0.468,1.187,1.674
03.02.2015,2050.03,93.6,0.516,1.292,1.798
04.02.2015,2041.51,93.99,0.484,1.243,1.747
05.02.2015,2062.52,93.57,0.524,1.304,1.817
06.02.2015,2055.47,95.85,0.647,1.482,1.958
09.02.2015,2046.74,94.45,0.652,1.507,1.977
10.02.2015,2068.59,94.76,0.656,1.519,2.004
11.02.2015,2068.53,94.99,0.672,1.547,2.021
12.02.2015,2088.48,94.09,0.632,1.494,1.988
13.02.2015,2096.99,94.2,0.645,1.536,2.047
16.02.2015,2096.99,94.2,0.645,1.536,2.047
17.02.2015,2100.34,94.06,0.666,1.609,2.145
18.02.2015,2099.68,94.2,0.605,1.525,2.085
19.02.2015,2097.45,94.4,0.621,1.583,2.122
20.02.2015,2110.3,94.34,0.642,1.59,2.115
23.02.2015,2109.66,94.57,0.606,1.542,2.061
24.02.2015,2115.48,94.49,0.553,1.451,1.972
25.02.2015,2113.86,94.21,0.606,1.458,1.972
26.02.2015,2110.74,95.29,0.654,1.54,2.031
27.02.2015,2104.5,95.32,0.622,1.5,1.996
02.03.2015,2117.39,95.46,0.662,1.579,2.089
03.03.2015,2107.78,95.38,0.682,1.609,2.122
04.03.2015,2098.53,95.97,0.659,1.589,2.119
05.03.2015,2101.04,96.38,0.643,1.576,2.117
06.03.2015,2071.26,97.62,0.727,1.697,2.247
09.03.2015,2079.43,97.59,0.696,1.649,2.192
10.03.2015,2044.16,98.62,0.68,1.601,2.121
11.03.2015,2040.24,99.8,0.684,1.605,2.109
12.03.2015,2065.95,99.44,0.664,1.59,2.11
13.03.2015,2053.4,100.33,0.661,1.587,2.117
16.03.2015,2081.19,99.6,0.653,1.554,2.073
17.03.2015,2074.28,99.59,0.674,1.554,2.052
18.03.2015,2099.5,98.55,0.556,1.391,1.918
19.03.2015,2089.27,99.26,0.613,1.474,1.97
20.03.2015,2108.1,97.91,0.585,1.416,1.932
23.03.2015,2104.42,97.03,0.577,1.39,1.909
24.03.2015,2091.5,97.19,0.561,1.36,1.873
25.03.2015,2061.05,96.98,0.606,1.414,1.927
26.03.2015,2056.15,97.44,0.618,1.466,1.996
27.03.2015,2061.02,97.29,0.598,1.433,1.96
30.03.2015,2086.24,97.98,0.583,1.409,1.953
31.03.2015,2067.89,98.36,0.559,1.372,1.927
01.04.2015,2059.69,98.19,0.539,1.321,1.859
02.04.2015,2066.96,97.44,0.544,1.352,1.913
03.04.2015,2066.96,96.55,0.484,1.258,1.842
06.04.2015,2080.62,96.78,0.5,1.305,1.899
07.04.2015,2076.33,97.83,0.524,1.324,1.886
08.04.2015,2081.9,97.94,0.532,1.347,1.906
09.04.2015,2091.18,99.16,0.548,1.399,1.963
10.04.2015,2102.06,99.34,0.564,1.396,1.949
13.04.2015,2092.43,99.49,0.54,1.37,1.93
14.04.2015,2095.84,98.73,0.516,1.341,1.9
15.04.2015,2106.63,98.32,0.504,1.316,1.89
16.04.2015,2104.99,97.42,0.484,1.303,1.895
17.04.2015,2081.18,97.52,0.504,1.308,1.865
20.04.2015,2100.4,97.94,0.528,1.318,1.886
21.04.2015,2097.29,98,0.528,1.334,1.91
22.04.2015,2107.96,97.93,0.549,1.396,1.982
23.04.2015,2112.93,97.28,0.532,1.363,1.954
24.04.2015,2117.69,96.92,0.512,1.317,1.914
27.04.2015,2108.92,96.77,0.525,1.342,1.926
28.04.2015,2114.76,96.09,0.559,1.401,2.003
29.04.2015,2106.85,95.21,0.567,1.425,2.046
30.04.2015,2085.51,94.6,0.579,1.43,2.035
01.05.2015,2108.29,95.3,0.599,1.499,2.117
04.05.2015,2114.49,95.48,0.603,1.504,2.146
05.05.2015,2089.46,95.08,0.627,1.548,2.182
06.05.2015,2080.15,94.09,0.639,1.593,2.252
07.05.2015,2088,94.64,0.635,1.558,2.178
08.05.2015,2116.1,94.79,0.572,1.485,2.142
11.05.2015,2105.33,95.01,0.62,1.602,2.287
12.05.2015,2099.12,94.53,0.596,1.56,2.247
13.05.2015,2098.48,93.62,0.58,1.572,2.294
14.05.2015,2121.1,93.46,0.544,1.508,2.235
15.05.2015,2122.73,93.14,0.54,1.464,2.148
18.05.2015,2129.2,94.22,0.577,1.536,2.234
19.05.2015,2127.83,95.27,0.617,1.604,2.29
20.05.2015,2125.85,95.45,0.593,1.558,2.257
21.05.2015,2130.82,95.26,0.577,1.515,2.195
22.05.2015,2126.06,96.11,0.618,1.562,2.214
25.05.2015,2126.06,96.01,0.618,1.562,2.214
26.05.2015,2104.2,97.3,0.614,1.524,2.142
27.05.2015,2123.48,97.37,0.648,1.529,2.13
28.05.2015,2120.79,96.97,0.629,1.516,2.135
29.05.2015,2107.39,96.91,0.609,1.485,2.123
01.06.2015,2111.73,97.39,0.649,1.549,2.183
02.06.2015,2109.6,95.84,0.657,1.608,2.266
03.06.2015,2114.07,95.47,0.672,1.685,2.361
04.06.2015,2095.84,95.46,0.665,1.642,2.309
05.06.2015,2092.83,96.31,0.717,1.743,2.409
08.06.2015,2079.28,95.3,0.685,1.707,2.382
09.06.2015,2080.15,95.17,0.721,1.757,2.442
10.06.2015,2105.2,94.65,0.729,1.787,2.486
11.06.2015,2108.86,94.98,0.717,1.729,2.381
12.06.2015,2094.11,94.97,0.726,1.743,2.39
15.06.2015,2084.43,94.81,0.705,1.705,2.359
16.06.2015,2096.29,95,0.693,1.662,2.309
17.06.2015,2100.44,94.3,0.657,1.63,2.32
18.06.2015,2121.24,94.04,0.637,1.627,2.334
19.06.2015,2109.99,94.09,0.621,1.574,2.261
22.06.2015,2122.85,94.33,0.662,1.669,2.374
23.06.2015,2124.2,95.43,0.682,1.697,2.414
24.06.2015,2108.58,95.26,0.684,1.669,2.373
25.06.2015,2102.31,95.19,0.688,1.713,2.412
26.06.2015,2101.49,95.47,0.716,1.756,2.474
29.06.2015,2057.64,94.79,0.637,1.623,2.328
30.06.2015,2063.11,95.49,0.645,1.641,2.349
01.07.2015,2077.42,96.31,0.692,1.71,2.427
02.07.2015,2076.78,96.11,0.633,1.631,2.386
03.07.2015,2076.78,96.11,0.633,1.631,2.386
06.07.2015,2068.76,96.3,0.593,1.559,2.29
07.07.2015,2081.34,96.87,0.589,1.545,2.255
08.07.2015,2046.68,96.29,0.549,1.492,2.197
09.07.2015,2051.31,96.61,0.585,1.584,2.317
10.07.2015,2076.62,96.03,0.645,1.659,2.401
13.07.2015,2099.6,96.86,0.677,1.714,2.446
14.07.2015,2108.95,96.64,0.641,1.655,2.397
15.07.2015,2107.4,97.17,0.633,1.63,2.356
16.07.2015,2124.29,97.67,0.661,1.655,2.356
17.07.2015,2126.64,97.86,0.67,1.671,2.347
20.07.2015,2128.28,98.03,0.71,1.711,2.38
21.07.2015,2119.21,97.33,0.682,1.656,2.331
22.07.2015,2114.15,97.6,0.71,1.673,2.327
23.07.2015,2102.15,97.12,0.698,1.635,2.269
24.07.2015,2079.65,97.24,0.682,1.618,2.262
27.07.2015,2067.64,96.5,0.654,1.562,2.216
28.07.2015,2093.25,96.77,0.67,1.59,2.25
29.07.2015,2108.57,96.98,0.708,1.618,2.289
30.07.2015,2108.63,97.56,0.727,1.617,2.257
31.07.2015,2103.84,97.34,0.668,1.534,2.187
03.08.2015,2098.04,97.49,0.665,1.517,2.15
04.08.2015,2093.32,97.93,0.736,1.605,2.223
05.08.2015,2099.84,97.96,0.732,1.645,2.27
06.08.2015,2083.56,97.83,0.709,1.615,2.227
07.08.2015,2077.57,97.56,0.721,1.574,2.166
10.08.2015,2104.18,97.16,0.729,1.615,2.232
11.08.2015,2084.07,97.29,0.677,1.525,2.143
12.08.2015,2086.05,96.26,0.669,1.522,2.148
13.08.2015,2083.39,96.45,0.709,1.576,2.189
14.08.2015,2091.54,96.52,0.726,1.599,2.201
17.08.2015,2102.44,96.81,0.71,1.567,2.169
18.08.2015,2096.92,97.04,0.722,1.579,2.192
19.08.2015,2079.61,96.36,0.661,1.505,2.129
20.08.2015,2035.73,95.98,0.657,1.474,2.073
21.08.2015,1970.89,95.01,0.621,1.431,2.045
24.08.2015,1893.21,93.33,0.58,1.378,2.012
25.08.2015,1867.61,94.53,0.609,1.424,2.078
26.08.2015,1940.51,95.1,0.68,1.485,2.18
27.08.2015,1987.66,95.61,0.699,1.507,2.191
28.08.2015,1988.87,96.11,0.723,1.518,2.184
31.08.2015,1972.18,95.82,0.739,1.548,2.214
01.09.2015,1913.85,95.45,0.712,1.494,2.159
02.09.2015,1948.86,95.83,0.712,1.514,2.188
03.09.2015,1951.13,96.41,0.696,1.483,2.163
04.09.2015,1921.22,96.23,0.709,1.471,2.131
07.09.2015,1921.22,96.23,0.709,1.471,2.131
08.09.2015,1969.41,95.99,0.737,1.517,2.186
09.09.2015,1942.04,96.01,0.741,1.529,2.195
10.09.2015,1952.29,95.46,0.737,1.55,2.227
11.09.2015,1961.05,95.19,0.709,1.511,2.187
14.09.2015,1953.03,95.25,0.73,1.508,2.183
15.09.2015,1978.09,95.61,0.81,1.615,2.292
16.09.2015,1995.31,95.42,0.811,1.61,2.296
17.09.2015,1990.2,94.55,0.686,1.478,2.192
18.09.2015,1958.03,94.86,0.678,1.439,2.134
21.09.2015,1966.97,95.89,0.71,1.492,2.199
22.09.2015,1942.74,96.28,0.678,1.429,2.132
23.09.2015,1938.76,96.07,0.703,1.446,2.151
24.09.2015,1932.24,96.69,0.688,1.453,2.128
25.09.2015,1931.34,96.27,0.7,1.476,2.166
28.09.2015,1881.77,96.03,0.672,1.42,2.098
29.09.2015,1884.09,95.86,0.653,1.385,2.06
30.09.2015,1920.03,96.35,0.629,1.355,2.035
01.10.2015,1923.82,96.19,0.649,1.37,2.042
02.10.2015,1951.36,95.83,0.581,1.291,1.991
05.10.2015,1987.05,96.11,0.609,1.344,2.058
06.10.2015,1979.92,95.46,0.609,1.329,2.035
07.10.2015,1995.83,95.5,0.629,1.368,2.065
08.10.2015,2013.43,95.32,0.637,1.396,2.102
09.10.2015,2014.89,94.81,0.641,1.399,2.09
12.10.2015,2017.46,94.84,0.641,1.399,2.09
13.10.2015,2003.69,94.76,0.617,1.35,2.042
14.10.2015,1994.24,93.93,0.553,1.271,1.975
15.10.2015,2023.86,94.37,0.601,1.332,2.019
16.10.2015,2033.11,94.54,0.613,1.352,2.035
19.10.2015,2033.66,94.93,0.597,1.342,2.023
20.10.2015,2030.77,94.91,0.633,1.39,2.069
21.10.2015,2018.94,95.04,0.625,1.357,2.028
22.10.2015,2052.51,96.38,0.605,1.35,2.028
23.10.2015,2075.15,97.13,0.645,1.418,2.087
26.10.2015,2071.18,96.86,0.637,1.395,2.058
27.10.2015,2065.89,96.91,0.621,1.365,2.037
28.10.2015,2090.35,97.78,0.707,1.462,2.101
29.10.2015,2089.41,97.28,0.728,1.53,2.172
30.10.2015,2079.36,96.95,0.728,1.522,2.146
02.11.2015,2104.05,96.93,0.757,1.558,2.176
03.11.2015,2109.79,97.16,0.77,1.594,2.218
04.11.2015,2102.31,97.95,0.816,1.634,2.227
05.11.2015,2099.93,97.94,0.829,1.634,2.236
06.11.2015,2099.2,99.17,0.89,1.732,2.325
09.11.2015,2078.58,98.98,0.89,1.746,2.349
10.11.2015,2081.72,99.29,0.874,1.714,2.336
11.11.2015,2075,99.01,0.874,1.714,2.336
12.11.2015,2045.97,98.65,0.875,1.714,2.315
13.11.2015,2023.04,99,0.851,1.66,2.275
16.11.2015,2053.19,99.44,0.855,1.655,2.271
17.11.2015,2050.44,99.63,0.859,1.655,2.267
18.11.2015,2083.58,99.65,0.88,1.686,2.273
19.11.2015,2081.24,98.99,0.892,1.672,2.246
20.11.2015,2089.17,99.57,0.921,1.691,2.264
23.11.2015,2086.59,99.8,0.926,1.675,2.243
24.11.2015,2089.14,99.53,0.93,1.663,2.239
25.11.2015,2088.87,99.8,0.934,1.671,2.234
26.11.2015,2088.87,99.8,0.934,1.671,2.234
27.11.2015,2090.11,100.02,0.926,1.648,2.222
30.11.2015,2080.41,100.17,0.934,1.646,2.208
01.12.2015,2102.63,99.8,0.911,1.589,2.145
02.12.2015,2079.51,99.99,0.938,1.633,2.178
03.12.2015,2049.62,97.62,0.958,1.738,2.321
04.12.2015,2091.69,98.35,0.947,1.709,2.273
07.12.2015,2077.07,98.66,0.935,1.679,2.236
08.12.2015,2063.59,98.47,0.935,1.664,2.222
09.12.2015,2047.62,97.35,0.923,1.638,2.208
10.12.2015,2052.23,97.94,0.947,1.679,2.238
11.12.2015,2012.37,97.57,0.879,1.559,2.139
14.12.2015,2021.94,97.6,0.948,1.655,2.225
15.12.2015,2043.41,98.22,0.968,1.696,2.266
16.12.2015,2073.07,97.87,1.009,1.749,2.289
17.12.2015,2041.89,99.27,0.988,1.703,2.238
18.12.2015,2005.55,98.7,0.96,1.676,2.197
21.12.2015,2021.15,98.36,0.956,1.665,2.197
22.12.2015,2038.97,98.24,0.977,1.706,2.239
23.12.2015,2064.29,98.34,0.985,1.724,2.264
24.12.2015,2060.99,97.98,1.002,1.718,2.243
25.12.2015,2060.99,97.984,1.002,1.718,2.243
28.12.2015,2056.5,97.92,1.015,1.716,2.225
29.12.2015,2078.36,98.1,1.095,1.783,2.307
30.12.2015,2063.36,98.27,1.079,1.799,2.305
31.12.2015,2043.94,98.63,1.064,1.766,2.275
01.01.2016,2043.94,98.631,1.064,1.766,2.275
04.01.2016,2012.66,98.87,1.036,1.737,2.245
05.01.2016,2016.71,99.4,1.028,1.725,2.25
06.01.2016,1990.26,99.18,0.984,1.652,2.177
07.01.2016,1943.09,98.22,0.956,1.612,2.153
08.01.2016,1922.03,98.54,0.948,1.578,2.131
11.01.2016,1923.67,98.73,0.928,1.578,2.158
12.01.2016,1938.68,98.97,0.924,1.535,2.1
13.01.2016,1890.28,98.93,0.911,1.509,2.066
14.01.2016,1921.84,99.09,0.895,1.518,2.098
15.01.2016,1880.33,98.96,0.85,1.454,2.033
18.01.2016,1880.33,98.96,0.85,1.454,2.033
19.01.2016,1881.33,98.99,0.866,1.472,2.036
20.01.2016,1859.33,99.09,0.825,1.415,1.982
21.01.2016,1868.99,99.06,0.833,1.434,2.019
22.01.2016,1906.9,99.57,0.869,1.475,2.048
25.01.2016,1877.08,99.36,0.869,1.46,2.022
26.01.2016,1903.63,99.36,0.844,1.429,1.996
27.01.2016,1882.95,98.9,0.841,1.42,2.003
28.01.2016,1893.36,98.51,0.821,1.401,1.985
29.01.2016,1940.24,99.61,0.774,1.334,1.93
01.02.2016,1939.38,99.01,0.809,1.383,1.966
02.02.2016,1903.03,98.87,0.75,1.283,1.864
03.02.2016,1912.53,97.29,0.726,1.273,1.881
04.02.2016,1915.45,96.47,0.714,1.25,1.864
05.02.2016,1880.05,97.03,0.726,1.25,1.848
08.02.2016,1853.44,96.57,0.662,1.15,1.735
09.02.2016,1852.21,96.07,0.698,1.154,1.729
10.02.2016,1851.86,95.89,0.706,1.146,1.705
11.02.2016,1829.08,95.56,0.646,1.108,1.644
12.02.2016,1864.78,95.94,0.698,1.199,1.746
15.02.2016,1864.78,95.98,0.698,1.199,1.746
16.02.2016,1895.58,96.87,0.722,1.218,1.777
17.02.2016,1926.82,96.79,0.746,1.264,1.817
18.02.2016,1917.83,96.95,0.71,1.215,1.76
19.02.2016,1917.78,96.6,0.746,1.226,1.748
22.02.2016,1945.5,97.38,0.762,1.242,1.766
23.02.2016,1921.27,97.48,0.746,1.218,1.745
24.02.2016,1929.8,97.46,0.75,1.216,1.742
25.02.2016,1951.7,97.29,0.723,1.151,1.697
26.02.2016,1948.05,98.15,0.801,1.24,1.764
29.02.2016,1932.23,98.21,0.789,1.22,1.74
01.03.2016,1978.35,98.35,0.849,1.32,1.835
02.03.2016,1986.45,98.21,0.853,1.347,1.848
03.03.2016,1993.4,97.59,0.845,1.33,1.83
04.03.2016,1999.99,97.34,0.878,1.386,1.883
07.03.2016,2001.76,97.07,0.91,1.417,1.904
08.03.2016,1979.26,97.21,0.878,1.351,1.834
09.03.2016,1989.26,97.17,0.902,1.393,1.892
10.03.2016,1989.57,96.07,0.926,1.442,1.929
11.03.2016,2022.19,96.17,0.959,1.482,1.977
14.03.2016,2019.64,96.62,0.96,1.479,1.963
15.03.2016,2015.93,96.63,0.968,1.488,1.959
16.03.2016,2027.22,95.89,0.875,1.41,1.938
17.03.2016,2040.59,94.76,0.867,1.377,1.903
18.03.2016,2049.58,95.09,0.839,1.335,1.871
21.03.2016,2051.6,95.29,0.872,1.379,1.921
22.03.2016,2049.8,95.65,0.889,1.409,1.935
23.03.2016,2036.71,96.05,0.852,1.352,1.875
24.03.2016,2035.94,96.14,0.869,1.372,1.893
25.03.2016,2035.94,96.14,0.869,1.372,1.893
28.03.2016,2037.05,95.94,0.869,1.355,1.872
29.03.2016,2055.01,95.16,0.796,1.278,1.812
30.03.2016,2063.95,94.84,0.765,1.269,1.83
31.03.2016,2059.74,94.59,0.733,1.223,1.784
01.04.2016,2072.78,94.62,0.764,1.242,1.791
04.04.2016,2066.13,94.51,0.748,1.224,1.779
05.04.2016,2045.17,94.63,0.724,1.184,1.727
06.04.2016,2066.66,94.43,0.74,1.198,1.753
07.04.2016,2041.91,94.48,0.696,1.14,1.689
08.04.2016,2047.6,94.24,0.703,1.159,1.722
11.04.2016,2041.99,93.95,0.703,1.157,1.724
12.04.2016,2061.72,93.96,0.739,1.214,1.781
13.04.2016,2082.42,94.74,0.75,1.211,1.762
14.04.2016,2082.78,94.9,0.758,1.239,1.781
15.04.2016,2080.73,94.7,0.734,1.209,1.752
18.04.2016,2094.34,94.49,0.745,1.225,1.771
19.04.2016,2100.8,93.98,0.757,1.25,1.783
20.04.2016,2102.4,94.49,0.806,1.322,1.852
21.04.2016,2091.48,94.6,0.814,1.338,1.87
22.04.2016,2091.58,95.12,0.822,1.357,1.888
25.04.2016,2087.79,94.84,0.834,1.37,1.902
26.04.2016,2091.7,94.57,0.865,1.393,1.931
27.04.2016,2095.15,94.39,0.841,1.338,1.86
28.04.2016,2075.81,93.76,0.789,1.301,1.838
29.04.2016,2065.3,93.08,0.774,1.281,1.819
02.05.2016,2081.43,92.63,0.794,1.32,1.865
03.05.2016,2063.37,92.94,0.758,1.257,1.8
04.05.2016,2051.12,93.18,0.746,1.24,1.784
05.05.2016,2050.63,93.78,0.726,1.208,1.747
06.05.2016,2057.14,93.89,0.738,1.234,1.777
09.05.2016,2058.69,94.13,0.714,1.201,1.76
10.05.2016,2084.39,94.29,0.726,1.206,1.76
11.05.2016,2064.46,93.82,0.726,1.199,1.737
12.05.2016,2064.11,94.15,0.762,1.242,1.758
13.05.2016,2046.61,94.61,0.754,1.209,1.705
16.05.2016,2066.66,94.57,0.786,1.262,1.753
17.05.2016,2047.21,94.55,0.823,1.283,1.759
18.05.2016,2047.63,95.08,0.904,1.411,1.883
19.05.2016,2040.04,95.29,0.884,1.373,1.845
20.05.2016,2052.32,95.33,0.889,1.372,1.849
23.05.2016,2048.04,95.23,0.901,1.375,1.84
24.05.2016,2076.06,95.57,0.909,1.396,1.859
25.05.2016,2090.54,95.35,0.918,1.405,1.87
26.05.2016,2090.1,95.17,0.867,1.343,1.823
27.05.2016,2099.06,95.52,0.883,1.359,1.835
30.05.2016,2099.06,95.52,0.883,1.359,1.835
31.05.2016,2096.96,95.89,0.875,1.36,1.834
01.06.2016,2099.33,95.46,0.903,1.385,1.846
02.06.2016,2105.26,95.56,0.891,1.36,1.811
03.06.2016,2099.13,94.03,0.784,1.232,1.704
06.06.2016,2109.41,93.9,0.795,1.237,1.723
07.06.2016,2112.13,93.83,0.783,1.229,1.713
08.06.2016,2119.12,93.59,0.783,1.235,1.707
09.06.2016,2115.48,93.95,0.767,1.213,1.68
10.06.2016,2096.07,94.57,0.739,1.165,1.639
13.06.2016,2079.06,94.36,0.718,1.131,1.616
14.06.2016,2075.32,94.93,0.722,1.131,1.611
15.06.2016,2071.5,94.61,0.686,1.097,1.594
16.06.2016,2077.99,94.57,0.681,1.078,1.563
17.06.2016,2071.22,94.21,0.701,1.121,1.618
20.06.2016,2083.25,93.61,0.733,1.165,1.67
21.06.2016,2088.9,94.02,0.763,1.194,1.697
22.06.2016,2085.45,93.72,0.751,1.204,1.687
23.06.2016,2113.32,93.53,0.779,1.254,1.739
24.06.2016,2037.41,95.45,0.653,1.093,1.579
27.06.2016,2000.54,96.54,0.605,1,1.46
28.06.2016,2036.09,96.25,0.613,1.001,1.461
29.06.2016,2070.77,95.77,0.625,1.024,1.476
30.06.2016,2098.86,96.14,0.59,1.016,1.492
01.07.2016,2102.95,95.65,0.597,1.007,1.461
04.07.2016,2102.95,95.65,0.597,1.007,1.461
05.07.2016,2088.55,96.17,0.562,0.938,1.367
06.07.2016,2099.73,96.05,0.585,0.962,1.385
07.07.2016,2097.9,96.33,0.589,0.959,1.387
08.07.2016,2129.9,96.3,0.613,0.952,1.365
11.07.2016,2137.16,96.57,0.661,1.025,1.434
12.07.2016,2152.14,96.44,0.685,1.083,1.513
13.07.2016,2152.43,96.22,0.669,1.055,1.467
14.07.2016,2163.75,96.08,0.677,1.091,1.53
15.07.2016,2161.74,96.58,0.706,1.145,1.594
18.07.2016,2166.89,96.56,0.69,1.13,1.587
19.07.2016,2163.78,97.06,0.694,1.114,1.558
20.07.2016,2173.02,97.2,0.714,1.138,1.58
21.07.2016,2165.17,97,0.69,1.102,1.565
22.07.2016,2175.03,97.47,0.707,1.12,1.568
25.07.2016,2168.48,97.29,0.735,1.138,1.573
26.07.2016,2169.18,97.16,0.762,1.138,1.561
27.07.2016,2166.58,97.05,0.73,1.101,1.515
28.07.2016,2170.06,96.74,0.718,1.094,1.511
29.07.2016,2173.6,95.53,0.667,1.033,1.458
01.08.2016,2170.84,95.71,0.679,1.054,1.497
02.08.2016,2157.03,95.06,0.675,1.075,1.537
03.08.2016,2163.79,95.56,0.671,1.07,1.542
04.08.2016,2164.25,95.76,0.647,1.028,1.502
05.08.2016,2182.87,96.19,0.722,1.13,1.582
08.08.2016,2180.89,96.4,0.722,1.138,1.585
09.08.2016,2181.74,96.18,0.714,1.107,1.545
10.08.2016,2175.49,95.65,0.69,1.07,1.509
11.08.2016,2185.79,95.86,0.75,1.151,1.571
12.08.2016,2184.05,95.72,0.71,1.101,1.515
15.08.2016,2190.15,95.63,0.726,1.13,1.552
16.08.2016,2178.15,94.79,0.746,1.158,1.576
