date;N10D;GPRD;GPRD_ACT;GPRD_THREAT
04.05.2011;850;113.02;155.41;84.26
05.05.2011;982;101.20;127.79;106.59
06.05.2011;1012;104.75;130.53;81.66
07.05.2011;1183;120.41;178.66;79.17
08.05.2011;510;51.96;77.70;32.41
09.05.2011;841;126.04;141.36;124.46
10.05.2011;894;140.80;147.76;129.41
11.05.2011;896;88.73;110.57;86.08
12.05.2011;982;80.96;100.89;84.15
13.05.2011;1016;114.11;156.02;92.18
14.05.2011;1179;53.38;61.62;46.73
15.05.2011;527;94.29;100.26;73.17
16.05.2011;722;87.17;118.92;68.67
17.05.2011;932;74.64;77.95;76.84
18.05.2011;893;85.32;96.15;80.20
19.05.2011;948;150.25;132.37;145.28
20.05.2011;1057;81.48;81.23;83.39
21.05.2011;1266;65.41;78.26;60.92
22.05.2011;546;84.94;36.29;110.99
23.05.2011;801;119.93;131.93;123.80
24.05.2011;861;134.66;130.41;159.96
25.05.2011;890;119.10;118.74;105.23
26.05.2011;927;103.63;135.37;89.14
27.05.2011;982;94.45;60.53;129.03
28.05.2011;1140;69.74;57.94;77.32
29.05.2011;504;72.30;91.73;54.65
30.05.2011;680;112.04;106.84;105.32
31.05.2011;828;140.02;167.51;119.76
01.06.2011;896;96.12;132.68;55.34
02.06.2011;959;86.35;103.31;97.66
03.06.2011;989;66.99;66.78;66.84
04.06.2011;1171;53.75;67.68;37.64
05.06.2011;511;77.79;103.40;53.90
06.06.2011;796;62.42;74.68;55.37
07.06.2011;901;106.62;146.61;61.14
08.06.2011;895;122.14;110.69;129.26
09.06.2011;948;101.33;125.41;69.73
10.06.2011;987;90.62;93.68;94.89
11.06.2011;1196;52.62;66.27;32.24
12.06.2011;542;103.90;158.42;81.31
13.06.2011;783;105.77;118.09;91.47
14.06.2011;841;43.33;54.97;26.20
15.06.2011;931;81.84;99.32;65.09
16.06.2011;975;115.52;115.16;101.70
17.06.2011;1063;77.91;111.84;57.01
18.06.2011;1181;67.32;78.29;65.31
19.06.2011;507;65.34;104.22;54.33
20.06.2011;804;74.16;57.50;75.37
21.06.2011;878;79.23;67.70;87.84
22.06.2011;886;56.08;59.64;43.52
23.06.2011;979;128.58;155.17;112.54
24.06.2011;979;115.04;155.17;95.66
25.06.2011;1159;74.31;79.78;80.81
26.06.2011;496;73.46;66.58;77.75
27.06.2011;794;108.47;158.05;48.57
28.06.2011;851;66.17;54.33;64.74
29.06.2011;894;81.52;73.88;73.95
30.06.2011;980;101.41;60.66;129.29
01.07.2011;1007;88.82;98.38;87.53
02.07.2011;1126;52.95;87.99;14.68
03.07.2011;504;98.59;117.94;76.51
04.07.2011;612;70.37;86.34;72.01
05.07.2011;790;83.86;83.60;83.68
06.07.2011;877;41.55;52.72;31.41
07.07.2011;888;93.26;119.00;74.45
08.07.2011;963;65.36;61.73;68.65
09.07.2011;1139;66.89;57.99;67.71
10.07.2011;513;83.94;90.12;85.91
11.07.2011;741;84.94;124.79;44.61
12.07.2011;830;75.83;79.58;73.01
13.07.2011;891;92.95;126.02;61.83
14.07.2011;929;74.88;92.42;47.44
15.07.2011;977;91.54;155.49;39.47
16.07.2011;1165;51.18;79.37;28.37
17.07.2011;502;59.39;78.94;32.92
18.07.2011;728;72.80;108.87;52.97
19.07.2011;838;126.49;173.39;98.61
20.07.2011;863;92.12;91.84;95.75
21.07.2011;914;90.61;122.85;48.22
22.07.2011;955;62.44;82.99;40.38
23.07.2011;1090;82.05;121.19;60.65
24.07.2011;496;33.39;13.32;44.43
25.07.2011;750;83.92;96.87;80.80
26.07.2011;787;92.60;117.49;56.00
27.07.2011;934;88.67;127.29;58.98
28.07.2011;877;101.98;120.50;81.66
29.07.2011;972;95.42;149.49;73.68
30.07.2011;1151;74.83;91.81;57.44
31.07.2011;498;53.21;66.31;33.19
01.08.2011;752;88.10;131.74;51.28
02.08.2011;769;90.46;85.89;85.97
03.08.2011;803;86.63;106.93;54.88
04.08.2011;860;77.04;53.76;83.28
05.08.2011;956;51.98;62.18;40.34
06.08.2011;1074;30.84;36.90;25.65
07.08.2011;487;74.82;94.93;45.25
08.08.2011;769;94.77;111.65;78.80
09.08.2011;787;63.14;50.35;91.00
10.08.2011;826;44.11;23.99;60.03
11.08.2011;870;91.38;106.28;82.32
12.08.2011;956;69.30;89.81;51.86
13.08.2011;1076;46.18;24.55;66.56
14.08.2011;501;39.67;39.55;32.99
15.08.2011;733;131.06;216.25;45.09
16.08.2011;790;54.51;75.24;27.89
17.08.2011;853;38.83;46.46;38.75
18.08.2011;908;109.45;138.20;91.01
19.08.2011;969;119.65;163.58;73.91
20.08.2011;1102;111.22;167.82;79.99
21.08.2011;501;39.67;65.92;11.00
22.08.2011;762;143.46;216.69;65.07
23.08.2011;821;197.71;257.43;127.49
24.08.2011;871;159.73;227.49;88.55
25.08.2011;906;109.69;131.22;85.13
26.08.2011;954;93.75;145.39;46.20
27.08.2011;1131;87.87;116.79;63.32
28.08.2011;537;55.52;73.80;51.29
29.08.2011;741;125.17;187.18;96.65
30.08.2011;756;61.34;87.36;29.15
31.08.2011;909;91.10;123.52;78.79
01.09.2011;914;90.61;79.49;90.41
02.09.2011;944;105.27;104.95;93.37
03.09.2011;1124;91.36;41.13;132.33
04.09.2011;488;54.30;81.21;22.58
05.09.2011;671;123.42;108.27;123.15
06.09.2011;765;138.56;138.14;115.22
07.09.2011;905;87.85;87.58;97.40
08.09.2011;966;99.45;123.07;79.84
09.09.2011;1098;90.51;108.27;75.26
10.09.2011;1245;95.79;132.63;70.80
11.09.2011;561;53.14;82.41;39.28
12.09.2011;842;110.16;149.04;78.51
13.09.2011;917;111.98;136.85;90.11
14.09.2011;930;78.36;92.32;65.16
15.09.2011;970;85.38;95.33;79.51
16.09.2011;1048;72.70;113.44;42.05
17.09.2011;1241;69.40;74.51;66.59
18.09.2011;553;53.91;47.77;49.81
19.09.2011;819;56.63;88.71;26.91
20.09.2011;844;70.65;70.43;78.33
21.09.2011;941;102.09;133.36;64.40
22.09.2011;984;84.16;87.26;78.38
23.09.2011;1032;93.09;134.40;74.73
24.09.2011;1258;57.93;63.00;52.55
25.09.2011;503;39.51;26.26;43.81
26.09.2011;813;73.34;89.36;47.43
27.09.2011;839;86.86;94.47;72.23
28.09.2011;949;55.85;41.76;63.86
29.09.2011;990;93.69;106.74;72.34
30.09.2011;1017;68.40;84.43;43.34
01.10.2011;1211;82.06;81.81;100.08
02.10.2011;531;37.43;49.75;31.12
03.10.2011;828;92.02;135.60;46.57
04.10.2011;900;73.61;80.72;67.33
05.10.2011;902;66.10;58.58;79.40
06.10.2011;996;86.47;86.21;71.90
07.10.2011;1023;74.48;122.67;48.47
08.10.2011;1173;48.01;73.20;28.18
09.10.2011;514;38.67;38.55;42.87
10.10.2011;778;55.35;76.40;28.32
11.10.2011;816;85.25;137.60;40.51
12.10.2011;893;137.25;192.30;117.21
13.10.2011;950;135.99;152.95;139.17
14.10.2011;986;73.91;100.48;55.87
15.10.2011;1204;68.78;76.80;68.63
16.10.2011;489;54.19;67.53;56.33
17.10.2011;790;96.44;117.05;69.73
18.10.2011;869;114.36;159.61;76.07
19.10.2011;907;51.13;29.13;60.74
20.10.2011;965;72.09;82.13;57.09
21.10.2011;1019;110.53;168.52;59.47
22.10.2011;1185;64.29;83.60;46.49
23.10.2011;553;71.88;47.77;89.66
24.10.2011;755;96.53;122.47;94.86
25.10.2011;883;82.53;89.76;74.87
26.10.2011;926;64.39;64.19;53.54
27.10.2011;982;53.97;26.90;72.93
28.10.2011;1030;51.46;32.06;64.18
29.10.2011;1163;48.42;56.79;37.90
30.10.2011;443;59.82;89.45;24.87
31.10.2011;801;82.71;107.19;68.78
01.11.2011;827;80.11;87.85;59.95
02.11.2011;969;37.60;27.26;51.17
03.11.2011;1050;110.42;88.06;131.17
04.11.2011;1040;111.48;127.01;95.35
05.11.2011;1200;60.73;38.53;73.45
06.11.2011;520;31.85;50.81;10.59
07.11.2011;808;65.60;65.39;75.00
08.11.2011;844;82.42;54.78;110.96
09.11.2011;940;112.77;49.18;152.38
10.11.2011;1032;80.25;64.00;85.41
11.11.2011;1042;66.76;57.05;79.30
12.11.2011;1208;52.10;54.68;63.85
13.11.2011;518;76.74;76.50;85.08
14.11.2011;797;95.59;82.87;110.59
15.11.2011;900;114.10;73.39;165.27
16.11.2011;913;83.45;86.81;96.54
17.11.2011;1006;108.66;111.61;125.95
18.11.2011;1063;109.07;74.56;139.93
19.11.2011;1225;75.72;53.92;89.94
20.11.2011;567;58.42;34.95;77.73
21.11.2011;772;111.56;128.33;85.63
22.11.2011;853;58.25;38.71;71.04
23.11.2011;905;102.49;72.98;121.75
24.11.2011;830;67.85;47.75;86.29
25.11.2011;956;83.16;55.27;103.73
26.11.2011;1129;49.88;35.10;68.31
27.11.2011;498;113.08;119.36;88.50
28.11.2011;817;105.42;88.93;134.86
29.11.2011;861;107.73;130.41;108.77
30.11.2011;983;84.25;53.75;106.48
01.12.2011;1019;104.03;32.41;151.38
02.12.2011;1048;104.31;44.12;141.93
03.12.2011;1123;76.69;70.58;68.68
04.12.2011;510;58.46;64.75;43.21
05.12.2011;819;97.07;96.77;94.17
06.12.2011;896;73.94;36.86;98.38
07.12.2011;864;49.84;30.58;70.14
08.12.2011;951;87.08;48.62;115.86
09.12.2011;1017;71.66;45.46;97.50
10.12.2011;1120;32.53;29.49;29.51
11.12.2011;488;33.94;40.60;22.58
12.12.2011;765;99.59;138.14;72.01
13.12.2011;850;89.63;132.09;45.37
14.12.2011;879;113.06;82.65;125.35
15.12.2011;1007;82.24;65.59;98.47
16.12.2011;1059;118.86;137.21;119.65
17.12.2011;1100;48.18;60.04;45.07
18.12.2011;481;68.87;41.19;80.17
19.12.2011;769;86.15;103.06;85.97
20.12.2011;827;180.25;111.81;233.15
21.12.2011;868;80.14;114.14;50.77
22.12.2011;874;83.38;75.57;88.24
23.12.2011;787;75.76;67.14;70.00
24.12.2011;849;93.64;77.79;116.80
25.12.2011;421;62.95;78.44;52.34
26.12.2011;417;103.27;158.39;39.63
27.12.2011;582;68.30;79.44;66.26
28.12.2011;688;86.67;105.60;56.05
29.12.2011;688;115.55;76.80;136.12
30.12.2011;763;125.90;138.50;101.08
31.12.2011;865;57.44;22.91;76.43
01.01.2012;503;72.44;65.65;65.71
02.01.2012;496;60.11;66.58;66.64
03.01.2012;752;88.10;70.26;95.24
04.01.2012;818;76.94;48.45;94.29
05.01.2012;884;82.44;44.83;112.17
06.01.2012;922;100.60;50.14;137.43
07.01.2012;1078;73.75;73.52;61.32
08.01.2012;535;55.73;74.07;51.49
09.01.2012;787;88.39;58.75;105.00
10.01.2012;845;66.64;31.27;84.75
11.01.2012;924;103.97;64.33;125.20
12.01.2012;957;103.84;103.52;126.64
13.01.2012;1013;98.10;65.20;125.08
14.01.2012;1195;102.56;55.27;138.30
15.01.2012;497;53.32;53.16;55.42
16.01.2012;682;72.86;77.47;64.62
17.01.2012;819;56.63;32.26;80.72
18.01.2012;897;73.86;51.54;79.84
19.01.2012;963;103.20;89.16;108.69
20.01.2012;934;70.93;49.50;82.58
21.01.2012;1151;60.44;51.64;62.22
22.01.2012;507;39.20;65.14;21.73
23.01.2012;756;109.54;96.10;131.17
24.01.2012;896;103.52;29.49;159.86
25.01.2012;959;65.63;27.55;91.91
26.01.2012;927;85.76;64.12;112.91
27.01.2012;964;58.42;54.81;68.58
28.01.2012;1160;51.40;74.02;47.49
29.01.2012;520;38.22;50.81;31.78
30.01.2012;748;128.43;97.13;169.39
31.01.2012;852;69.98;77.52;71.13
01.02.2012;859;134.97;146.09;166.75
02.02.2012;974;57.82;81.37;62.22
03.02.2012;965;102.98;82.13;119.89
04.02.2012;1105;65.95;77.70;64.81
05.02.2012;492;40.40;53.70;22.39
06.02.2012;769;124.92;120.24;143.28
07.02.2012;834;142.99;118.79;165.14
08.02.2012;886;82.25;67.09;87.05
09.02.2012;1004;85.78;72.36;104.25
10.02.2012;1018;68.33;64.88;70.35
11.02.2012;1169;51.01;45.20;51.84
12.02.2012;511;45.38;64.63;21.56
13.02.2012;750;61.83;61.64;51.42
14.02.2012;865;80.42;76.36;108.27
15.02.2012;875;128.72;128.32;125.92
16.02.2012;972;81.79;67.95;102.02
17.02.2012;998;49.79;52.94;49.68
18.02.2012;1132;90.72;58.35;116.80
19.02.2012;546;42.47;60.48;30.27
20.02.2012;662;150.12;79.82;191.40
21.02.2012;796;141.49;74.68;207.63
22.02.2012;917;101.15;64.82;120.15
23.02.2012;970;68.30;47.66;85.19
24.02.2012;976;152.73;121.81;163.69
25.02.2012;1164;133.75;90.79;151.45
26.02.2012;514;51.56;0.00;85.74
27.02.2012;783;55.00;59.05;49.25
28.02.2012;875;113.57;98.13;125.92
29.02.2012;902;146.90;124.48;152.69
01.03.2012;978;91.45;87.79;84.49
02.03.2012;963;99.76;48.01;131.58
03.03.2012;1123;70.79;29.41;98.11
04.03.2012;526;94.46;62.78;104.73
05.03.2012;796;116.52;49.78;152.26
06.03.2012;897;110.79;95.72;110.55
07.03.2012;863;138.18;99.49;178.74
08.03.2012;967;154.15;122.94;176.61
09.03.2012;1051;132.38;131.97;120.56
10.03.2012;1195;24.95;27.63;23.05
11.03.2012;503;46.10;65.65;32.86
12.03.2012;834;71.49;47.52;85.87
13.03.2012;871;64.65;91.00;50.60
14.03.2012;958;69.16;82.73;57.51
15.03.2012;969;64.95;47.71;79.59
16.03.2012;1002;72.73;79.10;60.48
17.03.2012;1181;53.29;55.92;51.31
18.03.2012;524;31.61;50.42;21.03
19.03.2012;774;107.00;128.00;85.41
20.03.2012;855;104.61;139.05;57.99
21.03.2012;799;124.38;123.99;144.79
22.03.2012;1029;67.60;96.28;42.83
23.03.2012;994;93.31;146.18;60.96
24.03.2012;1162;51.31;68.21;52.15
25.03.2012;515;51.46;89.77;32.09
26.03.2012;790;79.67;83.60;90.65
27.03.2012;854;116.37;77.34;135.47
28.03.2012;908;149.58;145.48;133.48
29.03.2012;913;83.45;86.81;72.41
30.03.2012;932;103.07;127.56;70.93
31.03.2012;1198;91.25;82.70;87.37
01.04.2012;514;141.78;128.50;171.49
02.04.2012;772;154.47;77.00;221.22
03.04.2012;862;134.50;122.59;153.38
04.04.2012;867;126.08;182.83;114.37
05.04.2012;992;116.87;126.50;94.41
06.04.2012;863;88.28;76.53;89.37
07.04.2012;1158;91.54;79.85;90.39
08.04.2012;519;76.59;101.81;53.07
09.04.2012;731;126.88;99.39;135.65
10.04.2012;770;116.15;60.04;150.25
11.04.2012;889;85.70;44.58;117.74
12.04.2012;921;136.67;107.57;167.48
13.04.2012;999;112.74;112.39;121.32
14.04.2012;1115;83.19;47.39;98.82
15.04.2012;526;56.68;50.23;73.31
16.04.2012;774;136.95;119.47;128.12
17.04.2012;844;117.75;117.38;97.91
18.04.2012;901;99.27;109.96;91.71
19.04.2012;916;65.09;36.05;90.21
20.04.2012;957;100.38;55.21;132.40
21.04.2012;1166;48.30;56.64;47.25
22.04.2012;493;60.47;26.79;78.22
23.04.2012;769;90.46;85.89;78.80
24.04.2012;816;93.37;64.75;114.77
25.04.2012;947;83.95;125.54;58.17
26.04.2012;949;118.68;125.27;104.49
27.04.2012;980;84.50;74.13;84.32
28.04.2012;1169;34.00;33.90;37.70
29.04.2012;521;69.94;76.06;63.44
30.04.2012;763;99.85;121.19;79.42
01.05.2012;793;75.19;74.96;76.42
02.05.2012;870;87.57;68.32;94.98
03.05.2012;944;101.76;62.97;128.39
04.05.2012;958;62.24;48.26;74.76
05.05.2012;1191;38.94;61.00;18.50
06.05.2012;520;25.48;38.10;21.19
07.05.2012;768;60.39;60.20;50.21
08.05.2012;823;84.52;80.25;80.33
09.05.2012;910;54.60;21.77;72.65
10.05.2012;956;55.44;48.36;57.63
11.05.2012;991;110.31;106.64;105.62
12.05.2012;1179;30.91;39.21;18.69
13.05.2012;492;53.86;67.12;55.99
14.05.2012;804;65.92;57.50;61.67
15.05.2012;858;92.66;61.58;109.15
16.05.2012;889;67.07;59.44;68.17
17.05.2012;922;53.89;64.47;59.75
18.05.2012;923;147.15;71.56;196.96
19.05.2012;1153;77.57;57.28;81.23
20.05.2012;540;73.61;85.62;61.21
21.05.2012;729;59.07;72.48;37.78
22.05.2012;830;115.74;127.32;99.56
23.05.2012;846;86.14;62.46;91.17
24.05.2012;876;113.44;67.86;138.35
25.05.2012;1011;81.91;65.33;81.74
26.05.2012;1217;57.16;43.42;72.43
27.05.2012;496;46.75;53.26;33.32
28.05.2012;631;157.49;167.47;148.42
29.05.2012;800;91.10;82.56;82.64
30.05.2012;863;88.28;76.53;108.52
31.05.2012;973;91.92;88.24;90.59
01.06.2012;927;67.90;57.00;71.31
02.06.2012;1155;48.76;51.47;47.70
03.06.2012;510;12.99;12.95;10.80
04.06.2012;734;40.62;44.99;30.02
05.06.2012;738;67.33;62.65;67.18
06.06.2012;806;69.87;90.14;47.84
07.06.2012;901;102.94;117.29;91.71
08.06.2012;927;92.91;85.50;89.14
09.06.2012;1184;89.53;94.83;74.45
10.06.2012;494;60.35;66.85;66.91
11.06.2012;761;78.35;69.43;79.63
12.06.2012;828;92.02;95.72;93.15
13.06.2012;867;99.34;114.27;88.96
14.06.2012;972;112.46;101.93;119.02
15.06.2012;957;55.38;55.21;51.81
16.06.2012;1126;58.84;82.12;34.25
17.06.2012;476;69.59;41.63;81.01
18.06.2012;741;102.82;106.96;104.08
19.06.2012;831;111.61;111.27;92.81
20.06.2012;896;147.88;73.71;202.90
21.06.2012;907;73.04;80.10;66.81
22.06.2012;966;72.01;95.72;39.92
23.06.2012;1106;44.93;71.66;29.89
24.06.2012;494;60.35;80.22;33.46
25.06.2012;729;99.97;135.90;75.57
26.06.2012;816;129.90;161.88;108.02
27.06.2012;890;48.39;66.79;30.95
28.06.2012;900;92.02;110.08;67.33
29.06.2012;993;80.06;79.82;66.57
30.06.2012;1163;45.57;39.75;52.11
01.07.2012;508;19.56;13.00;21.69
02.07.2012;731;45.32;36.14;45.22
03.07.2012;813;77.42;73.12;88.09
04.07.2012;717;129.36;119.75;130.62
05.07.2012;801;82.71;98.95;61.90
06.07.2012;846;62.65;46.84;65.12
07.07.2012;1036;60.75;44.63;69.13
08.07.2012;460;28.80;28.72;23.95
09.07.2012;752;83.70;70.26;95.24
10.07.2012;781;97.55;101.48;84.65
11.07.2012;813;69.27;89.36;47.43
12.07.2012;853;66.02;30.97;90.42
13.07.2012;922;107.78;64.47;143.40
14.07.2012;1070;80.49;86.42;97.82
15.07.2012;481;48.21;82.39;22.91
16.07.2012;733;54.23;63.07;52.61
17.07.2012;744;155.83;186.42;185.11
18.07.2012;856;104.49;84.87;122.28
19.07.2012;919;147.79;208.42;125.89
20.07.2012;896;166.37;147.43;202.90
21.07.2012;1141;40.65;52.10;43.45
22.07.2012;513;58.12;64.37;53.69
23.07.2012;780;80.69;93.14;70.63
24.07.2012;815;109.74;170.18;60.84
25.07.2012;839;86.86;149.57;19.70
26.07.2012;954;76.39;110.77;57.75
27.07.2012;985;67.26;93.87;44.74
28.07.2012;1097;60.39;78.27;50.22
29.07.2012;510;71.45;142.46;21.60
30.07.2012;795;112.50;66.46;138.59
31.07.2012;865;65.10;61.08;63.69
01.08.2012;929;67.75;42.66;88.95
02.08.2012;942;52.75;49.08;52.63
03.08.2012;937;74.24;98.68;47.04
04.08.2012;1095;45.38;54.29;45.28
05.08.2012;499;53.11;79.42;44.16
06.08.2012;765;99.59;138.14;72.01
07.08.2012;896;114.61;110.57;110.67
08.08.2012;836;75.29;39.50;112.03
09.08.2012;985;87.44;93.87;78.30
10.08.2012;972;85.20;101.93;56.68
11.08.2012;1076;52.34;61.38;56.32
12.08.2012;518;63.95;89.25;53.18
13.08.2012;663;89.93;99.62;74.78
14.08.2012;729;109.06;108.72;90.68
15.08.2012;806;94.53;32.78;129.86
16.08.2012;900;95.70;66.05;116.30
17.08.2012;889;104.33;104.01;105.35
18.08.2012;1011;49.15;52.26;43.59
19.08.2012;478;34.65;55.27;23.05
20.08.2012;672;69.01;88.46;49.19
21.08.2012;703;75.39;103.35;54.85
22.08.2012;776;123.79;136.18;106.49
23.08.2012;913;76.19;79.58;78.44
24.08.2012;903;69.70;65.83;61.01
25.08.2012;1033;28.86;38.36;16.00
26.08.2012;496;53.43;79.90;33.32
27.08.2012;717;83.16;110.54;61.47
28.08.2012;764;73.71;34.58;100.95
29.08.2012;864;65.18;61.16;70.14
30.08.2012;944;84.22;97.95;75.87
31.08.2012;1004;69.29;52.63;76.82
01.09.2012;1100;48.18;54.04;35.06
02.09.2012;517;64.07;76.65;53.28
03.09.2012;691;57.53;76.47;39.86
04.09.2012;795;83.34;91.39;62.37
05.09.2012;892;81.70;96.26;67.94
06.09.2012;1025;54.94;45.11;53.75
07.09.2012;1045;69.74;88.48;57.99
08.09.2012;1206;63.18;49.29;82.22
09.09.2012;601;66.14;65.94;55.00
10.09.2012;748;66.43;70.64;73.65
11.09.2012;835;79.34;63.28;79.17
12.09.2012;902;99.16;73.22;103.83
13.09.2012;1057;65.81;68.73;57.33
14.09.2012;956;76.23;48.36;92.20
15.09.2012;1206;49.44;27.38;59.38
16.09.2012;529;75.14;87.40;72.90
17.09.2012;756;92.02;34.95;123.88
18.09.2012;799;82.92;57.86;89.63
19.09.2012;874;53.06;30.23;63.03
20.09.2012;1013;52.32;45.64;54.38
21.09.2012;927;67.90;85.50;59.43
22.09.2012;1176;28.17;28.08;23.42
23.09.2012;512;51.76;51.60;43.04
24.09.2012;769;60.31;34.35;71.64
25.09.2012;840;74.93;86.49;85.26
26.09.2012;911;87.27;65.25;108.85
27.09.2012;994;106.64;132.89;94.22
28.09.2012;994;89.98;59.80;116.39
29.09.2012;1175;62.02;78.69;37.51
30.09.2012;501;59.51;79.10;32.99
01.10.2012;763;52.10;69.25;43.32
02.10.2012;896;81.34;117.94;67.63
03.10.2012;882;63.85;52.42;62.46
04.10.2012;1058;72.01;68.67;62.48
05.10.2012;979;87.97;121.44;73.15
06.10.2012;1144;49.23;46.19;48.16
07.10.2012;505;39.36;26.16;43.64
08.10.2012;787;92.60;109.10;77.00
09.10.2012;827;108.15;71.88;146.55
10.10.2012;924;64.53;57.18;65.58
11.10.2012;1003;89.17;79.02;98.87
12.10.2012;1060;81.25;87.23;88.35
13.10.2012;1108;74.74;47.69;89.50
14.10.2012;499;46.47;52.94;33.12
15.10.2012;689;129.81;124.62;111.94
16.10.2012;870;79.96;30.37;107.65
17.10.2012;937;95.45;112.78;76.43
18.10.2012;1085;109.91;121.75;101.55
19.10.2012;1021;103.82;135.85;70.14
20.10.2012;1166;71.02;101.96;51.97
21.10.2012;521;82.66;38.03;116.31
22.10.2012;730;163.36;171.90;158.48
23.10.2012;902;106.50;95.19;116.04
24.10.2012;891;74.36;81.54;68.01
25.10.2012;1031;89.96;89.69;74.81
26.10.2012;976;67.88;87.97;56.44
27.10.2012;1126;50.01;76.25;19.57
28.10.2012;522;50.77;75.92;21.11
29.10.2012;763;117.22;129.84;108.30
30.10.2012;858;69.49;84.68;44.95
31.10.2012;925;75.20;128.52;23.82
01.11.2012;989;53.59;66.78;38.99
02.11.2012;1020;55.21;71.23;48.61
03.11.2012;1130;61.56;93.52;29.25
04.11.2012;537;55.52;86.10;30.78
05.11.2012;807;61.57;73.66;54.61
06.11.2012;818;129.59;104.97;127.96
07.11.2012;912;43.59;43.45;48.32
08.11.2012;1058;59.49;43.70;67.69
09.11.2012;1012;72.01;58.74;81.66
10.11.2012;1225;54.08;48.52;58.46
11.11.2012;513;51.66;51.50;42.96
12.11.2012;795;108.34;91.39;110.87
13.11.2012;865;61.27;68.72;57.32
14.11.2012;873;56.92;90.79;25.24
15.11.2012;1132;96.57;110.86;87.60
16.11.2012;980;98.02;128.05;78.70
17.11.2012;1170;110.42;118.55;127.13
18.11.2012;586;79.14;101.44;75.21
19.11.2012;968;116.35;102.35;125.20
20.11.2012;855;135.60;108.15;173.97
21.11.2012;1055;116.18;125.21;114.88
22.11.2012;926;121.63;142.65;124.93
23.11.2012;865;122.55;152.71;95.53
24.11.2012;1059;62.56;68.60;52.02
25.11.2012;457;50.74;43.36;48.22
26.11.2012;779;110.56;118.70;91.93
27.11.2012;788;67.26;50.29;69.91
28.11.2012;897;55.39;95.72;24.57
29.11.2012;1047;56.95;75.70;36.83
30.11.2012;971;68.23;88.43;51.06
01.12.2012;1089;36.50;42.45;35.41
02.12.2012;495;73.61;66.71;77.91
03.12.2012;786;67.43;84.03;63.08
04.12.2012;877;101.98;105.43;100.51
05.12.2012;897;84.94;103.08;79.84
06.12.2012;1089;39.54;48.52;35.41
07.12.2012;927;107.20;135.37;77.26
08.12.2012;1082;61.23;61.04;61.10
09.12.2012;468;21.23;42.34;11.77
10.12.2012;774;59.92;51.20;64.06
11.12.2012;831;107.63;71.53;119.33
12.12.2012;854;108.61;123.74;103.21
13.12.2012;1036;95.92;82.88;95.72
14.12.2012;949;104.72;125.27;81.27
15.12.2012;1102;57.11;53.94;59.99
16.12.2012;518;57.55;51.00;53.18
17.12.2012;756;87.63;96.10;72.87
18.12.2012;825;80.30;136.10;33.39
19.12.2012;1104;102.02;125.63;89.82
20.12.2012;966;82.30;54.70;91.25
21.12.2012;946;77.04;55.85;87.35
22.12.2012;982;60.72;53.81;61.71
23.12.2012;489;67.74;94.55;45.06
24.12.2012;630;89.39;146.77;34.98
25.12.2012;220;105.40;180.13;25.04
26.12.2012;533;55.93;61.96;41.34
27.12.2012;748;62.00;61.81;66.28
28.12.2012;733;103.94;126.15;90.19
29.12.2012;789;46.18;75.34;13.96
30.12.2012;433;68.85;76.27;63.61
31.12.2012;803;49.50;49.35;54.88
01.01.2013;482;116.83;137.03;102.87
02.01.2013;684;82.33;67.59;88.60
03.01.2013;887;78.43;119.14;43.48
04.01.2013;824;80.40;112.22;46.80
05.01.2013;1023;55.05;83.93;26.93
06.01.2013;459;21.65;28.78;12.00
07.01.2013;751;83.81;123.12;66.02
08.01.2013;822;84.63;96.42;67.02
09.01.2013;894;70.40;132.98;24.65
10.01.2013;1032;54.57;57.60;48.04
11.01.2013;907;94.96;101.95;91.11
12.01.2013;1138;84.42;110.27;77.46
13.01.2013;474;55.91;69.67;46.49
14.01.2013;769;77.54;128.83;42.98
15.01.2013;849;124.86;194.49;84.35
16.01.2013;931;96.07;120.60;88.76
17.01.2013;1052;125.95;131.84;136.15
18.01.2013;949;146.60;187.91;168.35
19.01.2013;1153;106.30;137.48;119.45
20.01.2013;498;106.43;159.15;110.62
21.01.2013;708;121.65;130.60;155.62
22.01.2013;789;151.14;175.79;181.54
23.01.2013;878;116.96;90.27;144.31
24.01.2013;1042;98.55;95.08;105.74
25.01.2013;957;124.61;124.23;120.89
26.01.2013;1109;65.71;107.20;34.77
27.01.2013;476;69.59;111.00;46.29
28.01.2013;765;121.24;138.14;108.02
29.01.2013;805;37.03;41.02;34.22
30.01.2013;845;90.16;70.35;97.79
31.01.2013;1111;53.67;17.83;79.34
01.02.2013;963;134.15;137.17;131.58
02.02.2013;1108;38.87;53.65;29.83
03.02.2013;475;62.76;69.52;69.59
04.02.2013;761;82.71;86.79;86.87
05.02.2013;814;81.39;89.25;67.68
06.02.2013;864;92.02;122.31;76.51
07.02.2013;1047;75.93;126.17;36.83
08.02.2013;939;91.72;126.61;58.67
09.02.2013;1105;80.94;125.52;59.83
10.02.2013;473;105.05;139.64;69.88
11.02.2013;741;98.35;169.35;29.74
12.02.2013;836;91.14;102.71;72.49
13.02.2013;899;176.87;80.81;232.86
14.02.2013;1153;86.19;85.92;90.78
15.02.2013;949;73.30;90.48;58.05
16.02.2013;1200;66.25;38.53;87.23
17.02.2013;504;78.87;65.52;87.44
18.02.2013;630;63.10;73.39;69.96
19.02.2013;762;113.03;86.68;137.36
